,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
311944,658977839,Interconnect Shield for Arduino,Hardware,Technology,USD,10/8/2013,750.0,9/8/2013 18:51,2075.0,successful,36,US,2075.0,2075.0,750.0
311974,6591307,Get THINK'n and Experience the Difference!,Software,Technology,CAD,6/4/2015,10000.0,5/5/2015 19:38,10035.0,successful,25,CA,8243.11,8028.0,8000.0
312001,659259557,The Basslet: a wearable subwoofer for your body,Wearables,Technology,EUR,7/24/2016,50000.0,6/21/2016 14:46,599950.0,successful,3720,DE,421170.92,666722.23,55564.82
312028,659402485,iKeybo: World's Most Advanced Projection Keyboard and Piano,Technology,Technology,USD,1/22/2017,50000.0,11/23/2016 16:00,231989.5,successful,2066,US,17042.0,231989.5,50000.0
312210,66038634,Raspberry Pi Network Configurator – PiConfig,Software,Technology,GBP,4/20/2015,650.0,3/21/2015 0:36,2191.0,successful,195,GB,3269.91,3312.67,982.76
312328,660955570,Massive Guitar Tone in Palm Size - GA1.1 Guitar Amp,Sound,Technology,HKD,2/6/2017,180000.0,1/4/2017 14:51,236370.0,successful,53,HK,2643.0,30463.19,23198.27
312330,660959021,Immersion Pro - Homebrew Fermentation System by BrewJacket,Hardware,Technology,USD,3/17/2016,65000.0,2/16/2016 13:29,76988.0,successful,323,US,76988.0,76988.0,65000.0
312368,661189161,m!lTone- Portable Air Synth & MIDI controller,Hardware,Technology,USD,9/24/2014,5000.0,8/10/2014 3:41,14055.0,successful,95,US,14055.0,14055.0,5000.0
312384,661260786,PrintDry Filament Dryer,3D Printing,Technology,CAD,11/5/2016,9900.0,10/6/2016 4:51,41747.0,successful,310,CA,4285.05,30944.33,7338.23
312389,661275235,FRC Team 3807 - Building a Robot From Scratch in 6 weeks,Robots,Technology,USD,11/6/2015,4000.0,9/17/2015 23:53,4700.0,successful,51,US,4700.0,4700.0,4000.0
312431,661488187,"Mustang-200: affordable, scalable adv. computing accelerator",Hardware,Technology,USD,9/17/2017,35000.0,7/19/2017 4:27,36096.0,successful,18,US,2208.0,36096.0,35000.0
312516,661878810,The MINI TIM3 MACHIN3. Same Great Functions. Just Smaller.,Gadgets,Technology,USD,8/18/2015,10000.0,7/18/2015 3:13,50006.0,successful,721,US,50006.0,50006.0,10000.0
312587,662264671,Python for Science and Engineering,Software,Technology,GBP,7/14/2014,200.0,6/14/2014 22:50,6280.09,successful,311,GB,10640.13,10730.61,341.73
312687,662799836,Air - Bring Home Movies Back to Life,Apps,Technology,USD,10/31/2017,20000.0,10/1/2017 19:35,21626.0,successful,87,US,5001.0,21626.0,20000.0
312720,662930744,Python 101 - Programming from Start to Finish,Software,Technology,USD,3/21/2014,2500.0,2/19/2014 14:34,16757.5,successful,1348,US,16757.5,16757.5,2500.0
312722,662947349,stockplop - the most advanced external hard drive enclosure,Hardware,Technology,USD,11/25/2015,5000.0,10/26/2015 15:49,5051.0,successful,121,US,5051.0,5051.0,5000.0
312762,663167301,"AttoDuino - Turbocharged, Wireless, Arduino Compatible",Hardware,Technology,USD,5/13/2014,10000.0,4/13/2014 20:43,19292.5,successful,306,US,19292.5,19292.5,10000.0
312770,663201243,Help Launch The Joke Teller App!,Apps,Technology,USD,12/26/2015,850.0,11/26/2015 20:06,960.0,successful,18,US,960.0,960.0,850.0
312788,663270711,Wireless Smart Antenna To Complete Cord Cutting,Gadgets,Technology,USD,9/17/2016,50000.0,8/15/2016 17:54,172569.0,successful,941,US,3567.0,172569.0,50000.0
312861,66361297,Augmented reality brings you a smile this Christmas!,Gadgets,Technology,EUR,12/15/2014,500.0,12/1/2014 14:31,584.0,successful,15,NL,727.1,717.09,613.95
312954,664090528,JeVois: Open-Source Quad-Core Smart Machine Vision Camera,Hardware,Technology,USD,1/23/2017,50000.0,12/24/2016 18:05,108397.11,successful,1375,US,2263.0,108397.11,50000.0
313056,664582261,A Christmas gift for QGIS - live layer effects for QGIS,Software,Technology,AUD,1/15/2015,2000.0,12/25/2014 10:45,2952.0,successful,71,AU,2394.31,2423.84,1642.17
313103,664785974,Critter - A 3D Printed Arduino Biped Kit Unlike Any Other,Robots,Technology,USD,10/6/2017,3000.0,9/6/2017 4:07,3172.0,successful,40,US,0.0,3172.0,3000.0
313178,665108210,MYPIN : Great Audio for Great Video,Camera Equipment,Technology,USD,12/27/2017,10000.0,11/27/2017 15:04,25767.0,successful,174,US,5790.0,25767.0,10000.0
313210,66526637,Azimuth Climate Data Backup Project,Web,Technology,USD,1/31/2017,5000.0,12/28/2016 17:51,20427.22,successful,627,US,8321.0,20427.22,5000.0
313223,665363205,Learn Game Programming (codeschool.org),Software,Technology,USD,11/25/2012,700.0,10/26/2012 23:10,7005.52,successful,702,US,7005.52,7005.52,700.0
313419,666318215,Time Flies: Levitating Nixie Clock,Gadgets,Technology,GBP,8/20/2016,35000.0,7/21/2016 1:27,46889.0,successful,146,GB,8016.45,61952.01,46243.69
313440,666429819,"Mission Bit Hacker Lab @ Mission High School in SF, CA",Technology,Technology,USD,12/12/2014,5000.0,11/18/2014 16:40,5864.0,successful,67,US,5864.0,5864.0,5000.0
313585,667164239,"SOLARADE, World's smallest Solar Charger.",Gadgets,Technology,USD,5/30/2014,30000.0,5/1/2014 23:00,71460.0,successful,1025,US,71460.0,71460.0,30000.0
313635,667430904,CableControl,Gadgets,Technology,EUR,1/2/2016,200.0,12/3/2015 9:27,354.0,successful,16,NL,375.92,384.48,217.22
313760,667957780,MagNeo: First True USB-C Magnetic Adapter,Technology,Technology,USD,1/27/2017,35000.0,12/8/2016 19:00,129466.0,successful,2628,US,14654.0,129466.0,35000.0
313788,668060039,Stereocap: 1st Customizable Headphones You Can Wear w/a Cap.,Wearables,Technology,EUR,6/16/2017,30000.0,5/16/2017 10:10,30516.0,successful,80,FR,260.12,34077.05,33500.84
313808,668166247,Enflux Exercise Clothing: Real-time 3D Analysis. Better Form,Technology,Technology,USD,4/6/2016,100000.0,3/7/2016 21:01,107621.0,successful,476,US,107621.0,107621.0,100000.0
313908,668732184,TRIBUTE: The Most Meaningful Gift On Earth,Apps,Technology,USD,12/26/2014,30000.0,11/25/2014 6:53,34762.0,successful,366,US,34762.0,34762.0,30000.0
313959,668992083,Portland Afoot: The App!,Apps,Technology,USD,8/25/2012,5000.0,7/26/2012 23:21,5254.97,successful,188,US,5254.97,5254.97,5000.0
313979,669122105,Platypod Pro Max,Camera Equipment,Technology,USD,7/1/2016,30000.0,6/1/2016 13:57,118943.52,successful,1329,US,118943.52,118943.52,30000.0
314031,669388923,SmartWallit - You Will Never Lose Your Wallet Again,Hardware,Technology,USD,5/4/2013,40000.0,3/20/2013 16:04,76121.02,successful,1237,US,76121.02,76121.02,40000.0
314062,669538370,"OPENCREATORS BS210, 3D printer with Auto build plate Changer",3D Printing,Technology,USD,7/7/2017,50000.0,6/7/2017 5:59,60958.0,successful,32,US,34842.0,60958.0,50000.0
314145,669986534,Kevo Vacuum Former,Fabrication Tools,Technology,USD,7/24/2015,750.0,6/19/2015 17:27,6862.0,successful,100,US,6862.0,6862.0,750.0
314156,670044535,RetroPacks - Subscription Photography Service,Web,Technology,GBP,4/8/2015,600.0,3/9/2015 19:19,739.0,successful,18,GB,1111.33,1078.3,875.48
314169,670102052,The Albatross UAV,Flight,Technology,USD,4/22/2015,30000.0,3/23/2015 12:16,41606.0,successful,28,US,41606.0,41606.0,30000.0
314205,670289175,APPril - Impact Gamers - A month of app tutoring,Software,Technology,GBP,2/19/2017,660.0,1/20/2017 22:08,660.0,successful,20,GB,12.28,828.6,828.6
314243,670497937,The Extraordinary Project,Technology,Technology,USD,1/20/2014,10000.0,12/6/2013 16:26,10115.0,successful,79,US,10115.0,10115.0,10000.0
314282,67069836,FILAFAB: First professional filament extruder and winder,3D Printing,Technology,GBP,5/21/2015,8500.0,4/21/2015 14:11,24838.0,successful,30,GB,37178.96,38847.01,13294.13
314324,670922071,Red Beard Labs,Web,Technology,USD,11/19/2014,2494.0,10/29/2014 3:36,2504.0,successful,44,US,2504.0,2504.0,2494.0
314331,67097337,FlashPals: Cuddly USB Drives Save More Than Your Data,Hardware,Technology,USD,9/17/2012,2500.0,8/14/2012 22:36,2681.0,successful,62,US,2681.0,2681.0,2500.0
314349,671051312,DHS RobotEx: Forging Tomorrow's Engineers,Technology,Technology,USD,10/13/2013,1000.0,9/13/2013 2:33,3729.1,successful,34,US,3729.1,3729.1,1000.0
314471,671626610,Bring true Collaborative Consumption to Denver CO,Technology,Technology,USD,5/29/2014,3500.0,4/29/2014 18:06,4034.0,successful,58,US,4034.0,4034.0,3500.0
314545,672056152,oneString: an Open Source USB Ribbon Synth Controller,Sound,Technology,USD,4/7/2012,2400.0,3/8/2012 1:55,4898.0,successful,62,US,4898.0,4898.0,2400.0
314581,672288662,The Imaginary Marching Band,Sound,Technology,USD,6/9/2011,10000.0,5/10/2011 5:18,10665.56,successful,121,US,10665.56,10665.56,10000.0
314603,672367701,SleepPhones Effortless: Wireless Headphones & Charger,Wearables,Technology,USD,11/19/2015,10000.0,10/22/2015 1:00,65609.0,successful,496,US,65609.0,65609.0,10000.0
314651,672602082,BeePi: A Multisensor Electronic Beehive Monitor,Hardware,Technology,USD,11/15/2017,1000.0,9/16/2017 6:10,2940.11,successful,61,US,0.0,2940.11,1000.0
314823,6734760,Circuit Sentiments: 3 New DIY Holiday Card Designs,DIY Electronics,Technology,USD,11/19/2014,2500.0,11/5/2014 1:14,7725.0,successful,305,US,7725.0,7725.0,2500.0
314944,674081040,BORA The Binary Explorer Board,Hardware,Technology,USD,11/6/2012,10000.0,10/19/2012 2:55,38824.88,successful,713,US,38824.88,38824.88,10000.0
314969,674230848,ACPD Drum Kit & Game: The Best Way to Learn to Play,Sound,Technology,USD,6/23/2017,20000.0,5/15/2017 7:00,30357.0,successful,536,US,2688.0,30357.0,20000.0
315022,674505539,ClockFOUR Chronogram - a full color word clock,Hardware,Technology,USD,10/10/2015,5000.0,9/10/2015 0:45,20759.0,successful,95,US,20759.0,20759.0,5000.0
315036,674562964,Parts and Crafts Monthly Make-It!,Makerspaces,Technology,USD,11/16/2016,20000.0,10/18/2016 15:09,37104.0,successful,275,US,11960.0,37104.0,20000.0
315055,674655057,Falk School WonderLab,Makerspaces,Technology,USD,11/3/2015,12000.0,9/29/2015 15:20,35734.0,successful,220,US,35734.0,35734.0,12000.0
315101,674927275,DigiRule - The Interactive Binary Ruler. With Free Shipping!,Hardware,Technology,AUD,10/26/2015,4000.0,10/16/2015 18:37,38163.0,successful,1124,AU,28006.62,27048.69,2835.07
315138,675151811,indieGO! TM All in one retro console and media center,Technology,Technology,EUR,12/1/2016,1000.0,11/1/2016 10:25,2506.0,successful,23,DE,1569.08,2666.89,1064.2
315182,675348801,Volume Limited Headphones for Kids,Sound,Technology,USD,7/20/2017,10000.0,6/20/2017 15:36,10033.0,successful,101,US,3677.0,10033.0,10000.0
315622,677564280,Magnet Energy Generator,Fabrication Tools,Technology,EUR,11/5/2014,300.0,10/6/2014 7:38,353.0,successful,18,NL,441.75,437.47,371.79
315623,677577144,Little Universal Network Appliance (LUNA),Hardware,Technology,CAD,12/23/2014,12000.0,11/23/2014 1:15,18928.0,successful,86,CA,16736.4,16328.5,10351.97
315741,678272919,3D Printing Lower-Limb Prosthetics and Orthotics,3D Printing,Technology,USD,2/15/2015,9000.0,1/16/2015 1:53,9222.0,successful,126,US,9222.0,9222.0,9000.0
315785,678497975,Perseus: The World’s Smartest Mirror,Technology,Technology,USD,8/30/2016,100000.0,7/27/2016 16:46,100363.6,successful,317,US,20420.0,100363.6,100000.0
315799,678553536,Garage Beacon - Turn your phone into a garage door remote,Hardware,Technology,USD,8/23/2014,2000.0,7/24/2014 20:31,4372.0,successful,65,US,4372.0,4372.0,2000.0
315812,678598248,qFlame Kit,Hardware,Technology,USD,4/26/2013,2000.0,3/27/2013 3:11,2292.0,successful,80,US,2292.0,2292.0,2000.0
315871,678871015,THERMOWAND--human temperature readings from a distance,Hardware,Technology,USD,12/8/2015,30000.0,11/8/2015 1:27,32719.0,successful,28,US,32719.0,32719.0,30000.0
315900,679031820,ilumi: the world's smartest lights,Technology,Technology,USD,11/10/2013,25000.0,9/18/2013 14:45,145230.0,successful,1013,US,145230.0,145230.0,25000.0
315941,679241427,Programmable Intelligent LED Development System [PILED],Hardware,Technology,USD,11/15/2012,3000.0,10/16/2012 20:50,5750.0,successful,110,US,5750.0,5750.0,3000.0
315950,679264986,PLAyIQ: Cognition and Gaming,Web,Technology,GBP,6/6/2015,5000.0,5/7/2015 3:06,5026.0,successful,26,GB,7599.2,7783.56,7743.29
316070,67994544,The Filament Safe - 3D Printing Material Storage Solution,3D Printing,Technology,USD,12/6/2013,3000.0,11/6/2013 2:01,6591.0,successful,73,US,6591.0,6591.0,3000.0
316099,680125493,MIX & BOOM: Headphones for People who love Electronic Music!,Wearables,Technology,GBP,4/13/2017,5000.0,3/14/2017 15:05,26990.0,successful,557,GB,11103.3,33847.93,6270.46
316128,680223956,Bindle | The new way to travel,Apps,Technology,AUD,9/9/2014,12000.0,8/10/2014 4:45,18263.0,successful,145,AU,16899.12,16533.59,10863.66
316163,68045355,"ATOS, Sofa Arm Rest Table with Phone and Tablet Stand",Gadgets,Technology,EUR,9/4/2017,2000.0,8/2/2017 19:17,3576.0,successful,59,IT,1738.46,4312.64,2411.99
316182,680582898,"Solar Paper, the world's thinnest and lightest solar charger",Gadgets,Technology,USD,8/20/2015,50000.0,7/7/2015 19:02,1021583.52,successful,6297,US,1021583.52,1021583.52,50000.0
316357,681469581,Twistear - the tangle-free way!,Gadgets,Technology,USD,4/1/2016,25000.0,2/16/2016 10:25,25253.0,successful,267,US,25253.0,25253.0,25000.0
316379,681627866,Guide Pro || Mobile App To Simplify Mountain Bike Adventures,Apps,Technology,USD,3/28/2015,6000.0,3/6/2015 19:19,9290.0,successful,140,US,9290.0,9290.0,6000.0
316388,68168397,Injured Money: Stop Getting Ripped Off for Insurance,Software,Technology,USD,8/10/2014,20000.0,7/11/2014 19:34,20110.0,successful,89,US,20110.0,20110.0,20000.0
316420,681832884,Parts and Crafts:  Community Supported Education,Technology,Technology,USD,3/1/2011,5000.0,1/15/2011 21:58,8406.0,successful,99,US,8406.0,8406.0,5000.0
316441,6819367,CarbonBat Family - Arduino CO2 and Temperature Sensor,Hardware,Technology,AUD,3/29/2015,1000.0,2/27/2015 15:33,1020.0,successful,11,AU,801.18,770.16,755.06
316457,681994346,C.24 - The Music Keyboard for iPad,Sound,Technology,USD,8/8/2013,99000.0,7/9/2013 7:01,136450.27,successful,1253,US,136450.27,136450.27,99000.0
316628,682884785,"BigSound 15W Portable Bluetooth Speaker for iPhone, Android",Sound,Technology,USD,10/20/2014,15000.0,9/30/2014 22:59,22017.0,successful,452,US,22017.0,22017.0,15000.0
316666,683104283,MonkMakesDuino,DIY Electronics,Technology,GBP,4/30/2017,4000.0,3/31/2017 21:27,8269.0,successful,346,GB,5635.19,10699.64,5175.78
316711,683335035,Garadget - garage door futurizer,Technology,Technology,USD,2/24/2016,20000.0,1/25/2016 15:31,41849.0,successful,450,US,41849.0,41849.0,20000.0
316716,683359388,Funds for FIRST Robotics Team #4467,Robots,Technology,USD,2/14/2016,1000.0,1/15/2016 17:52,1300.0,successful,16,US,1300.0,1300.0,1000.0
316810,683835307,Greenpower Formula 24+ Car Build,Technology,Technology,GBP,6/25/2015,150.0,6/11/2015 21:57,155.0,successful,5,GB,238.46,243.76,235.9
316815,683856381,Delta Groove Guitars CNC Designs,Fabrication Tools,Technology,USD,9/23/2016,5000.0,8/31/2016 1:18,8525.0,successful,52,US,1869.0,8525.0,5000.0
316855,683991328,castAR: the most versatile AR & VR system,Hardware,Technology,USD,11/15/2013,400000.0,10/14/2013 14:01,1052110.87,successful,3863,US,1052110.87,1052110.87,400000.0
316879,684139033,JS Git,Software,Technology,USD,3/30/2013,12000.0,3/15/2013 17:50,19587.51,successful,405,US,19587.51,19587.51,12000.0
316898,684224467,Django opensource improved import-export package,Software,Technology,USD,2/15/2015,500.0,2/1/2015 19:58,900.0,successful,23,US,900.0,900.0,500.0
316915,6843207,3D Print Recycler - Introducing The Cruncher!,Technology,Technology,USD,3/6/2015,20000.0,2/4/2015 6:07,27448.0,successful,54,US,27448.0,27448.0,20000.0
317027,684886304,Nalibeli: Helping government work in Nepal,Software,Technology,USD,12/13/2013,2000.0,11/13/2013 15:43,3248.0,successful,57,US,3248.0,3248.0,2000.0
317066,68509073,"Shape by Atlas, The First 24/7 Fitness Coach",Technology,Technology,USD,3/21/2017,50000.0,2/15/2017 16:03,79382.0,successful,987,US,21680.0,79382.0,50000.0
317068,685109627,Milwaukee MakerFest 2013,Technology,Technology,USD,10/4/2013,3200.0,9/4/2013 2:33,3533.0,successful,94,US,3533.0,3533.0,3200.0
317127,685377293,"High Altitude Balloon DIY Book, temp measurements & images!",Technology,Technology,USD,3/22/2013,1000.0,2/27/2013 6:45,1361.0,successful,21,US,1361.0,1361.0,1000.0
317144,685496872,APOC PRO - Radiation Detector,Gadgets,Technology,USD,10/21/2014,5000.0,9/21/2014 5:29,30839.0,successful,339,US,30839.0,30839.0,5000.0
317176,685662565,Dart: The World's Smallest Laptop Adapter,Hardware,Technology,USD,5/14/2014,200000.0,4/14/2014 15:14,456114.9,successful,4279,US,456114.9,456114.9,200000.0
317245,686069389,"SonicFetch -Web Search 2.0, compiles, ranks & presents data",Software,Technology,USD,9/3/2016,4000.0,8/2/2016 9:02,4276.0,successful,26,US,575.0,4276.0,4000.0
317274,686212435,Dr. Tan's Supergrams,Technology,Technology,USD,2/5/2013,8000.0,1/8/2013 15:05,9640.0,successful,79,US,9640.0,9640.0,8000.0
317312,686382524,Flotilla for Raspberry Pi - Friendly Electronics,DIY Electronics,Technology,GBP,2/16/2015,32768.0,1/17/2015 10:21,146680.0,successful,1508,GB,222713.84,225529.69,50382.85
317316,686408370,"Dock for your Apple device, Pebble Watch and USB-C device.",Hardware,Technology,USD,5/10/2016,10000.0,3/31/2016 6:21,28865.0,successful,258,US,28865.0,28865.0,10000.0
317353,686630926,Know Your Numbers,Apps,Technology,USD,10/1/2014,1500.0,9/1/2014 20:33,1639.0,successful,159,US,1639.0,1639.0,1500.0
317371,68671605,Joto - the first connected display that draws with a pen.,Hardware,Technology,GBP,4/13/2017,100000.0,3/14/2017 8:15,362307.0,successful,1836,GB,103054.44,454366.12,125409.15
317447,687060691,Learn to Program Apple Swift,Software,Technology,USD,9/17/2014,500.0,8/18/2014 23:21,1036.0,successful,75,US,1036.0,1036.0,500.0
317462,687103377,NetcamViewer Monitor | Live Viewing for IP Cameras,Hardware,Technology,EUR,7/31/2015,5000.0,6/29/2015 17:11,5993.0,successful,40,NL,6692.9,6572.5,5483.48
317463,687103568,Kyos - Facts at Your Fingertips,Apps,Technology,USD,7/30/2017,5250.0,7/1/2017 1:51,5255.0,successful,12,US,130.0,5255.0,5250.0
317471,687137794,First ever iPhone walking tour app for NYC's Upper West Side  ,Apps,Technology,USD,9/21/2010,3000.0,8/17/2010 14:55,3285.0,successful,52,US,3285.0,3285.0,3000.0
317488,6872440,Easy Cal - iOS Calendar Application,Apps,Technology,USD,5/30/2014,160.0,4/30/2014 20:16,371.0,successful,39,US,371.0,371.0,160.0
317499,687283887,Trippy Paint - Laser Activated Glow Paint,Technology,Technology,USD,8/9/2014,3000.0,7/10/2014 0:03,3577.0,successful,47,US,3577.0,3577.0,3000.0
317625,687857662,"ICLOAK ™ Stik - Easy, Powerful, Online Privacy for YOU",Gadgets,Technology,USD,7/25/2014,75000.0,6/25/2014 22:14,100603.1,successful,1804,US,100603.1,100603.1,75000.0
317811,688802943,Fun relationship app for Valentine's Day,Apps,Technology,USD,2/15/2015,10.0,1/31/2015 19:56,50.0,successful,18,US,50.0,50.0,10.0
317983,689581126,The PocketLab: Explorers Wanted,Gadgets,Technology,USD,4/15/2015,25000.0,3/10/2015 12:52,114805.0,successful,916,US,114805.0,114805.0,25000.0
318055,689954786,Wifi Smart Switch with ESP8266 for IOT,DIY Electronics,Technology,USD,10/25/2015,300.0,9/10/2015 15:20,3816.0,successful,90,US,3816.0,3816.0,300.0
318091,690212631,KADE miniConsole+ | A smart open source retro gaming device,DIY Electronics,Technology,GBP,6/16/2015,2345.0,4/30/2015 17:17,12805.0,successful,175,GB,19641.11,20280.97,3714.09
318150,690550533,MeArm - Pocket Sized Industrial Robotics for Everybody,Robots,Technology,GBP,1/5/2015,5000.0,12/15/2014 19:33,24855.0,successful,429,GB,39064.71,37647.68,7573.46
318266,691108779,The Ultimate Solution for Non-stop Music while Charging,Gadgets,Technology,USD,11/13/2016,60000.0,10/14/2016 18:30,153636.0,successful,6539,US,12927.0,153636.0,60000.0
318337,691452167,The MicrobeScope,Hardware,Technology,USD,4/20/2014,10000.0,3/21/2014 2:20,119988.0,successful,903,US,119988.0,119988.0,10000.0
318404,691819906,StopSpy: World's Thinnest (0.3mm) Webcam Cover,Gadgets,Technology,EUR,10/24/2017,5000.0,9/12/2017 17:29,6011.0,successful,235,ES,1537.86,6975.75,5802.48
318467,692162638,The Greatest Case,Hardware,Technology,USD,4/19/2015,1200.0,3/20/2015 18:51,5320.0,successful,149,US,5320.0,5320.0,1200.0
318571,692625590,BarBot 2011 - Robots Need YOU!,Robots,Technology,USD,4/2/2011,742.56,3/22/2011 23:43,861.0,successful,28,US,861.0,861.0,742.56
318735,693480406,Makerspace for Teen Entrepreneurs @ The Possible Project!,Makerspaces,Technology,USD,11/2/2014,40000.0,10/1/2014 16:59,52913.0,successful,279,US,52913.0,52913.0,40000.0
318741,693503023,TACTICO GEOMASTER GMT WATCH. LIMITED EDITION 88 PIECES.,Gadgets,Technology,EUR,9/26/2015,25000.0,8/27/2015 18:01,25499.0,successful,31,ES,29394.57,28456.8,27899.92
319065,695135094,The Vo-96 Acoustic Synthesizer,Sound,Technology,USD,5/13/2013,50000.0,4/9/2013 6:16,120824.64,successful,248,US,120824.64,120824.64,50000.0
319085,695209512,Gravitron v2 FPV Racing Drone,Flight,Technology,USD,12/20/2015,10000.0,11/20/2015 21:25,13166.0,successful,29,US,13166.0,13166.0,10000.0
319099,695296948,Wooly 2.0 - A native iOS app that works with Ravelry,Technology,Technology,USD,8/7/2013,8000.0,7/8/2013 18:53,9024.0,successful,331,US,9024.0,9024.0,8000.0
319113,695359258,VEOSPORT - Bluetooth Earphones with Truly Custom Sound,Wearables,Technology,USD,7/11/2017,10000.0,6/1/2017 16:10,10538.0,successful,85,US,976.0,10538.0,10000.0
319148,695587629,SALT - Keyless entry for your phone,Wearables,Technology,USD,10/12/2014,50000.0,9/22/2014 16:52,82290.87,successful,3677,US,82290.87,82290.87,50000.0
319172,695691724,jamstik+ The SmartGuitar,Sound,Technology,USD,5/7/2015,50000.0,3/25/2015 20:38,813803.0,successful,2991,US,813803.0,813803.0,50000.0
319313,696319152,Categorical Quantum Information,Software,Technology,NZD,9/15/2015,600.0,8/12/2015 23:13,1461.0,successful,14,NZ,957.4,942.4,387.02
319358,696537833,"USB Powerded Tesla Coils 50,000 Volts, Bi-Polar, Uni-Polar",Technology,Technology,GBP,10/14/2017,1400.0,9/14/2017 20:51,3228.11,successful,46,GB,580.35,4256.7,1846.09
319409,696769788,Memo Box Mini: Smallest Smart Pillbox,Gadgets,Technology,GBP,3/9/2017,8000.0,1/23/2017 21:21,26520.0,successful,744,GB,6094.54,32237.28,9724.67
319481,697147238,Return of the Frantone Cream Puff,Sound,Technology,USD,5/7/2016,6000.0,4/16/2016 17:37,7132.0,successful,39,US,7132.0,7132.0,6000.0
319540,697445050,"Remix IO - A 4K, Nougat-powered, All-in-One device",Technology,Technology,USD,11/19/2016,250000.0,10/20/2016 16:57,598268.0,successful,4435,US,233222.0,598268.0,250000.0
319634,698018053,Light Table,Software,Technology,USD,6/1/2012,200000.0,4/17/2012 23:58,316720.17,successful,7317,US,316720.17,316720.17,200000.0
319687,698243792,"Fixer3D: professional tool for 3D print finish, repair, glue",3D Printing,Technology,USD,4/15/2016,5000.0,3/1/2016 20:30,24915.37,successful,212,US,24915.37,24915.37,5000.0
319702,698339243,PETS - The first programming learning kit,Hardware,Technology,USD,4/16/2017,30000.0,3/6/2017 7:04,31042.0,successful,195,US,3444.0,31042.0,30000.0
319768,69874174,"THE RiNG, Your Phone's Perfect Mate",Hardware,Technology,USD,2/11/2016,15000.0,1/12/2016 15:30,19227.01,successful,409,US,19227.01,19227.01,15000.0
319966,699513763,Holiday Lights! Interactive kits delivered for the Holidays!,Technology,Technology,USD,12/14/2016,2500.0,12/6/2016 20:54,5687.0,successful,174,US,3667.0,5687.0,2500.0
319984,699575039,Oval - The First Digital HandPan,Hardware,Technology,EUR,7/12/2015,100000.0,6/2/2015 8:02,348018.0,successful,680,ES,381051.34,378955.96,108889.76
320064,699972761,High Speed Water Drop Photography Kit,Camera Equipment,Technology,USD,11/12/2013,10500.0,10/13/2013 19:07,22583.0,successful,130,US,22583.0,22583.0,10500.0
320325,701248262,Frankfurter Brett BASIC :: 100% GROSSARTIG,Gadgets,Technology,EUR,12/16/2016,100000.0,11/14/2016 11:34,583687.0,successful,3135,DE,2664.35,609308.42,104389.58
320327,701256344,Conductak: Stick Circuits Anywhere,DIY Electronics,Technology,USD,9/26/2014,2250.0,8/27/2014 5:29,2469.0,successful,84,US,2469.0,2469.0,2250.0
320329,701260174,The Smartest Reactive Music LED Controller - ViVi,Hardware,Technology,USD,10/1/2016,15000.0,8/10/2016 23:57,37013.0,successful,172,US,6352.0,37013.0,15000.0
320361,701417759,Official AWDG Website,Software,Technology,USD,5/22/2014,16500.0,4/22/2014 21:17,18875.0,successful,164,US,18875.0,18875.0,16500.0
320381,701498064,'Little British Monitor' - Audiophile Desktop Speaker,Sound,Technology,GBP,8/17/2015,9000.0,7/17/2015 12:59,28268.0,successful,81,GB,44163.57,44303.04,14105.26
320416,701694768,Live Radio Project - our school and our community!,Hardware,Technology,GBP,6/16/2015,200.0,5/20/2015 19:50,231.0,successful,6,GB,361.35,365.87,316.77
320425,701731951,Lucid360 - VRSpace,Technology,Technology,SEK,7/22/2016,13750.0,6/22/2016 0:27,15365.0,successful,23,SE,242.17,1781.76,1594.48
320552,702404199,GrovePi-Zero: Effortless Internet of Things Devices,DIY Electronics,Technology,USD,7/20/2016,3000.0,6/20/2016 6:51,9750.0,successful,151,US,8259.0,9750.0,3000.0
320566,702484819,Gen Kit - The first miltary kit exchange!,Technology,Technology,GBP,11/15/2016,1000.0,10/16/2016 21:39,1005.0,successful,53,GB,255.97,1238.97,1232.8
320567,702486837,LEDUNIA | The WiFi-Enabled IoT Dev Board | Made in Germany,Technology,Technology,EUR,5/14/2017,18500.0,4/14/2017 12:00,19264.4,successful,192,DE,1638.15,21535.78,20681.25
320620,702766209,Dadoof - The Mobile App to Care For All Your Memories,Software,Technology,USD,3/13/2015,24500.0,2/11/2015 17:54,25520.0,successful,139,US,25520.0,25520.0,24500.0
320635,702861602,Get free money with Ringside Shopper!,Apps,Technology,USD,8/23/2014,100.0,7/28/2014 20:11,2596.0,successful,62,US,2596.0,2596.0,100.0
320732,703241881,KUDU Safari Braai Grill,Hardware,Technology,USD,11/1/2016,75000.0,9/2/2016 21:31,94511.0,successful,154,US,22098.0,94511.0,75000.0
320791,703535859,App-enable Products Without Writing Wireless or App Code,Technology,Technology,USD,12/22/2016,5000.0,11/22/2016 22:55,9584.0,successful,66,US,590.0,9584.0,5000.0
320938,704224261,Obscura MIDI 8-bit NES & C64 Chiptune Synthesizer,Sound,Technology,USD,12/4/2015,2000.0,11/4/2015 17:14,9477.0,successful,80,US,9477.0,9477.0,2000.0
